time_s,ax,ay,az,gx,gy,gz,activity,subject_id,placement,fs_hz
3.78,4.668369508839135,-2.172417762614653,12.738440757947254,0.5173022933256808,-0.08802069307617683,-0.025102224060824047,stairs_up,1,wrist,50
3.8,4.704895486968481,-1.8931255721320728,12.69885971403763,0.5501533712879347,-0.1094736152591552,-0.11475496943622937,stairs_up,1,wrist,50
3.82,4.448344304880276,-2.2838656771139387,13.051534416374162,0.5125986877695482,-0.11282012939537062,-0.10968717963602598,stairs_up,1,wrist,50
3.84,4.526228372730842,-2.1781349278718873,13.18351686203845,0.4499800277955531,-0.09564046315386894,-0.23283596624379177,stairs_up,1,wrist,50
3.86,4.343267757898346,-1.901388283281693,12.86596946527717,0.3787855735455068,0.030840822357497105,-0.2473932425020957,stairs_up,1,wrist,50
3.88,3.9196251555532866,-1.9006273305120385,12.818754377311636,0.2520007620183832,0.004962783483458577,-0.3209800616667108,stairs_up,1,wrist,50
3.9,3.9138498443678613,-2.0492535716759983,12.555879811968014,0.15295549478787662,0.0020912841481671354,-0.33819403705688056,stairs_up,1,wrist,50
3.92,3.594949586596227,-2.1923394784661787,12.226802259283087,0.0425568401048787,0.017247063538980034,-0.348625178618984,stairs_up,1,wrist,50
3.94,3.078663185344947,-1.9006378413762854,12.058851707409787,-0.04467380114299296,0.0908584181026231,-0.30626661881421485,stairs_up,1,wrist,50
3.96,3.353167970808538,-1.7683959347468983,11.793660098215526,-0.17109584988845739,0.06877155455629423,-0.3117141643488294,stairs_up,1,wrist,50
3.98,2.7871825864939646,-1.4646416586779385,11.148628784966936,-0.2801030136867957,0.06559622550980707,-0.282340183033869,stairs_up,1,wrist,50
4.0,2.5087511556869755,-1.469832936693811,10.599163070039948,-0.403268549002452,0.1213992726677119,-0.2472173544695064,stairs_up,1,wrist,50
4.02,2.4387742137703583,-1.3749694725102204,10.060044027756286,-0.4311629990424777,0.12215460297432966,-0.22385127300746613,stairs_up,1,wrist,50
4.04,2.531782444988254,-1.5188145207017116,9.443675430356596,-0.5008133291978178,0.12350169124055393,-0.07567192184428512,stairs_up,1,wrist,50
4.06,2.040188704522044,-1.1682536138326238,9.247699074395586,-0.5223507336297825,0.13944189823444703,-0.09778817663844946,stairs_up,1,wrist,50
4.08,2.064172429090324,-1.1060731903491217,9.347008587111823,-0.5419566489016535,0.16492671198953957,0.043680563207778994,stairs_up,1,wrist,50
4.1,2.165630815387504,-1.4376525077399442,8.645650907362958,-0.5840590827240637,0.11872856423982922,0.06555477819673271,stairs_up,1,wrist,50
4.12,2.326811735935725,-1.1367759560468107,8.653587523390652,-0.5428887726599738,0.07800946140894977,0.11024275389163074,stairs_up,1,wrist,50
4.14,2.2307270434297206,-1.4442284992821297,8.592459651685985,-0.47845474123576104,0.10545733757963896,0.20298219427987843,stairs_up,1,wrist,50
4.16,2.8648876545458273,-1.1743598481146458,8.778003116641278,-0.40578362394840384,0.0839239824303015,0.21768256503807779,stairs_up,1,wrist,50
4.18,2.6491997263284413,-1.3786522393684935,8.82696160879215,-0.2974172093376631,0.023903063367997145,0.29810861789970977,stairs_up,1,wrist,50
4.2,2.6619901599506983,-1.6030554542290936,8.636654378739888,-0.2399616621070995,0.013010973072526043,0.31328618236750916,stairs_up,1,wrist,50
4.22,3.3351500449055305,-1.2836206636149887,9.287084251466815,-0.12052469206761202,-0.026571580988559905,0.34976250481497884,stairs_up,1,wrist,50
4.24,3.3825768493439345,-1.6313409557657734,8.952909453785594,0.014383373975809223,-0.06574197126041191,0.3046494454507919,stairs_up,1,wrist,50
4.26,3.6236791395379684,-1.5897881336761353,10.254711198399631,0.11981344207222877,-0.03976968436386331,0.38760228127879115,stairs_up,1,wrist,50
4.28,3.882545968116511,-1.7151923644104623,9.877881093150165,0.20239382468178696,-0.09390015976370084,0.3067876166871336,stairs_up,1,wrist,50
4.3,4.242743495439001,-2.1126795364482893,10.918174783721174,0.35084644882981253,-0.10960229998409012,0.2833811613697389,stairs_up,1,wrist,50
4.32,4.344818975760646,-1.777431120226593,11.521239866291914,0.43853062026278267,-0.17950781267640117,0.21993142056620574,stairs_up,1,wrist,50
4.34,4.675510432718798,-1.9099126477021877,11.725951323594547,0.5534319543376569,-0.10863936774386115,0.19268024379646792,stairs_up,1,wrist,50
4.36,4.556297557203254,-2.1269022730058573,11.910255034826267,0.5177482486099053,-0.12423620762208848,0.11322484166584906,stairs_up,1,wrist,50
4.38,4.677851141081425,-2.3307433682964582,12.58208690987986,0.5557570826946517,-0.11806901168783207,0.0136365957943709,stairs_up,1,wrist,50
4.4,4.830892090367862,-2.1096888953137087,12.709107321871555,0.545298274490702,-0.11791285058563601,-0.01295058278321512,stairs_up,1,wrist,50
4.42,4.440147774404013,-1.83238811750883,12.773858671164133,0.5218153229335956,-0.10637819465173477,-0.13108495468318054,stairs_up,1,wrist,50
4.44,4.262829907014805,-1.8157383269972753,12.962347668291036,0.4896893805341892,-0.08649055757767282,-0.20381620848274,stairs_up,1,wrist,50
4.46,4.461786595312411,-2.017647172983904,12.434969848826,0.3947152715904031,-0.08163803108307512,-0.19528126478447894,stairs_up,1,wrist,50
4.48,4.405107169373523,-2.0035615677434664,12.803149925922146,0.3629181442793841,-0.10971046377469584,-0.3042074775862103,stairs_up,1,wrist,50
4.5,3.9664147592179266,-2.359829746342988,12.596284607752754,0.194249842418293,-0.04258256913059339,-0.32283567670060404,stairs_up,1,wrist,50
4.52,3.8310340090961157,-1.6655992360616325,12.133029260837843,0.09026852434072423,0.013686849797545704,-0.33767216404868167,stairs_up,1,wrist,50
4.54,3.428466105549255,-1.7304686036080736,12.083744397261324,0.019908545129477685,0.010550178876561582,-0.3053280083583789,stairs_up,1,wrist,50
4.56,3.249553614015637,-1.4459241579906443,11.646109288563208,-0.12146853248335782,0.038975600415957976,-0.3421940835552603,stairs_up,1,wrist,50
4.58,2.9424769005910423,-1.7893843885694083,11.240776759189895,-0.19828627126081072,0.07542885526176779,-0.2937214458662614,stairs_up,1,wrist,50
4.6,2.7790613352212894,-1.5208875439082643,10.711175022271489,-0.34887630676466197,0.08067923953954112,-0.2752628404846344,stairs_up,1,wrist,50
4.62,2.6943378453149456,-1.243452645199015,10.14153338187214,-0.3789880668630362,0.12294999510932725,-0.21824184334015276,stairs_up,1,wrist,50
4.64,2.4282375078768466,-1.6010649427722592,9.76822212671561,-0.48011353953866565,0.13808687648933385,-0.19838021997213626,stairs_up,1,wrist,50
4.66,2.1105853457880768,-1.4050947476822742,9.490401497445527,-0.5340787212446289,0.14078465626574066,-0.09276539823815731,stairs_up,1,wrist,50
4.68,1.992664575636214,-1.1534649384074818,8.993583078827005,-0.5746383832070879,0.12599243855600428,-0.004249536576660565,stairs_up,1,wrist,50
4.7,2.1795293209455533,-1.418452151343443,8.806966618791803,-0.5325539301767099,0.11684527211264742,0.05696443153927243,stairs_up,1,wrist,50
4.72,1.9837532137438736,-0.9442904121950544,8.786732521826261,-0.5072050838324991,0.08208273600180872,0.09698625657559509,stairs_up,1,wrist,50
4.74,2.355137745743029,-1.362243056897554,8.327692078141906,-0.4399285940539396,0.06382454411942501,0.16877253594295102,stairs_up,1,wrist,50
4.76,2.0375928775725143,-1.2122152031544373,8.285623634842102,-0.461571136616341,0.0885675653866759,0.21265002173765643,stairs_up,1,wrist,50
4.78,2.483309223484416,-0.880017159856304,8.208335736045468,-0.4005482711659731,0.036068963245739404,0.26049338982261927,stairs_up,1,wrist,50
4.8,3.042212249348714,-1.332236082499845,8.722054889554903,-0.30982288736155883,0.07561681627176892,0.2591283457923526,stairs_up,1,wrist,50
4.82,2.8200176851182444,-1.6379698462375323,9.154762591218624,-0.1659378680099491,-0.002622785318469668,0.3727288154197464,stairs_up,1,wrist,50
4.84,2.9442893425968832,-1.211187543941624,9.087024807912023,-0.06294363518945187,-0.03327228966458046,0.3666482008700905,stairs_up,1,wrist,50
4.86,3.5565706723338124,-1.84046488509994,9.486779363538767,0.06676205672594084,-0.04345438988125925,0.3302726318823693,stairs_up,1,wrist,50
4.88,3.8459311154681832,-1.7291680629700361,10.069985750448891,0.1794019453213992,-0.03625620840410395,0.28259884624845777,stairs_up,1,wrist,50
4.9,4.150815127118207,-2.13721786379047,10.319906807245678,0.21765879756028705,-0.10432985286454254,0.3239839523912027,stairs_up,1,wrist,50
4.92,4.125872923308247,-1.789156878688376,10.81406372356097,0.35589698373190937,-0.1285323690734243,0.25587472135891004,stairs_up,1,wrist,50
4.94,4.05778862287867,-2.2305421018560265,11.185935680971237,0.4776628791390081,-0.13554261006072757,0.18020206336343972,stairs_up,1,wrist,50
4.96,4.039127927711419,-1.7749553445755708,11.655204622096077,0.514223669236979,-0.14788196009376958,0.1742145620049077,stairs_up,1,wrist,50
4.98,4.671255065935809,-1.8331198573271887,12.027519415398327,0.5309213216373212,-0.10703501664486735,0.07198569126278503,stairs_up,1,wrist,50
5.0,4.8140575113221,-2.144279755820264,12.452408847922607,0.5482154951330264,-0.14567736151605007,-0.022274358441821684,stairs_up,1,wrist,50
5.02,4.797489614687518,-2.3208776334729477,12.386094249176617,0.5991525000804259,-0.10926717806290712,-0.055962545978966494,stairs_up,1,wrist,50
5.04,4.48749579209743,-2.2026613538476334,12.771161848993538,0.5192784701949386,-0.11905446308933383,-0.11989001682226355,stairs_up,1,wrist,50
5.06,4.626693484124996,-2.609606382664363,13.191531553920578,0.42984364573500533,-0.09930014485010277,-0.1852118290907913,stairs_up,1,wrist,50
5.08,4.442655304364344,-2.2237099310119643,12.626377646495168,0.37735125336545944,-0.06466841151571048,-0.27027997882537885,stairs_up,1,wrist,50
5.1,3.7475697103221677,-1.9241495319059423,12.641760857372086,0.265194656241128,-0.09500477731940175,-0.27877633531386986,stairs_up,1,wrist,50
5.12,3.933233537121282,-1.8511729212010728,12.730231434751516,0.1462799440300198,-0.02282757316404277,-0.3329818758498191,stairs_up,1,wrist,50
5.14,3.8637070858704092,-1.7945166838259998,12.481818544437228,0.04228864534144293,-0.016209511230540208,-0.31389280680491505,stairs_up,1,wrist,50
5.16,3.5265970850410944,-1.683754275137589,12.025360970547897,0.005107274019632346,0.059867587571906675,-0.3069616133529155,stairs_up,1,wrist,50
5.18,3.254606742714432,-1.888410332704563,11.45130980227053,-0.20828149496289913,0.011458393616784315,-0.2708058021203468,stairs_up,1,wrist,50
5.2,3.201320348877861,-1.572017682052723,11.093501983015244,-0.25865208216466257,0.019022591185697137,-0.304292736821593,stairs_up,1,wrist,50
5.22,2.768177458379981,-1.350919458202943,10.678877997609876,-0.3730083002931252,0.1234264421066443,-0.2771988012899676,stairs_up,1,wrist,50
5.24,2.2797153487574926,-1.5049963991322313,9.950859790755837,-0.46868939755131467,0.1145666761184697,-0.18965142262024776,stairs_up,1,wrist,50
5.26,2.526237008824689,-1.7232950029308134,9.945096996380816,-0.5266009372990226,0.10891513021540815,-0.1714459952503095,stairs_up,1,wrist,50
5.28,1.8770589615277158,-1.385411931739547,9.719865892546691,-0.5925321767044703,0.16105810070221735,-0.14383067531660584,stairs_up,1,wrist,50
5.3,2.21286469118198,-1.3186922814841098,8.81196639257397,-0.5691131669496955,0.09625133225116134,0.028478869600629828,stairs_up,1,wrist,50
5.32,2.415922239468731,-1.1210547758105711,8.947158672812266,-0.5257761947819107,0.1022008337965125,0.05289988390543608,stairs_up,1,wrist,50
5.34,2.165783854090378,-1.0966271445879736,8.49095431846189,-0.5222104725057582,0.09899111298547189,0.12844461293788392,stairs_up,1,wrist,50
5.36,2.080264040611295,-1.2176682072332425,8.507761382660025,-0.4595162867661459,0.1290262370275733,0.18946974809579747,stairs_up,1,wrist,50
5.38,2.532777520806959,-1.4717926587655434,8.738490641634408,-0.4597012000755749,0.07367474384925624,0.25228541714123504,stairs_up,1,wrist,50
5.4,2.309209063871303,-1.1500526612663873,8.653517014203286,-0.3382701683533099,0.022807984439598326,0.2617778606068181,stairs_up,1,wrist,50
5.42,2.742713712370759,-1.444984696475505,8.938971469424043,-0.1619064159404166,0.002510215236164702,0.30390707069081774,stairs_up,1,wrist,50
5.44,3.4472961957373314,-1.5799510864998274,9.07294138688157,-0.13959947031313127,0.008296893148268186,0.3656294559206824,stairs_up,1,wrist,50
5.46,3.5701499000785972,-1.5814135501758386,9.407599102776192,-0.044546688535130545,-0.02172117879396327,0.3633250271785143,stairs_up,1,wrist,50
5.48,3.4103197567481454,-1.441907974038959,9.9372921690535,0.1088352872819818,-0.05817373146312123,0.32166713782288,stairs_up,1,wrist,50
5.5,3.6266535466893566,-1.5408060197656668,10.118142524598273,0.2307469947716544,-0.07060109407292021,0.2982168463621669,stairs_up,1,wrist,50
5.52,4.523649977408362,-1.8115659827451602,10.649138644888456,0.2897525093142456,-0.06627380540734856,0.2604570607328386,stairs_up,1,wrist,50
5.54,4.149282449340091,-2.358151324026692,11.175265688113479,0.4027810933508318,-0.12096410723493373,0.27462944789351734,stairs_up,1,wrist,50
5.56,4.357440905172606,-2.2811839817142614,11.503380335683728,0.4910937509225535,-0.0981396188453572,0.13086298951651276,stairs_up,1,wrist,50
5.58,4.5534556082157085,-2.074652391032756,11.634179478811035,0.548168531127671,-0.09611040424493075,0.09787141173716893,stairs_up,1,wrist,50
5.6,4.5162433075649675,-2.467894151530281,12.4766471808267,0.57418273240332,-0.12665970294046175,-0.010322186895787164,stairs_up,1,wrist,50
5.62,4.5825373042141635,-2.171852140381472,12.508912349649735,0.545335168628164,-0.12616158190685153,-0.02329922292670391,stairs_up,1,wrist,50
5.64,4.755281595561913,-2.2139698394805256,12.802015238403017,0.5218569346434994,-0.11185037128980435,-0.025053356835467513,stairs_up,1,wrist,50
5.66,4.342855882830282,-1.8281381335034332,12.549038027542073,0.49422504693109187,-0.13324581327986057,-0.17674790342295876,stairs_up,1,wrist,50
5.68,4.420395813360274,-1.8463547825726205,13.220904021124436,0.4370259568617017,-0.044994108591815234,-0.20393649110136447,stairs_up,1,wrist,50
5.7,4.324830411772122,-1.7740819205792075,12.883440078199593,0.3320818282708823,-0.06285643096046997,-0.2253110270046137,stairs_up,1,wrist,50
5.72,3.8862112151467088,-2.213633262613967,12.88248128203895,0.24213900680495515,-0.03416541738208563,-0.30164994154583,stairs_up,1,wrist,50
5.74,3.7651092606902794,-1.8842218985334702,12.51562001499006,0.16121290574793945,0.01869895072176842,-0.36982650145959417,stairs_up,1,wrist,50
5.76,3.5066722909148407,-1.7466327554354812,12.06880990025626,0.03719528244484305,0.015205396900478818,-0.3107826378310415,stairs_up,1,wrist,50
5.78,3.5745280336648757,-1.8388758594888654,11.503561682396064,-0.06639594169599755,0.0661620407464824,-0.34178747753585514,stairs_up,1,wrist,50
5.8,2.913869300515317,-1.3345955385720867,11.142772249511411,-0.22429341615487805,0.03478241169318004,-0.33342731288788396,stairs_up,1,wrist,50
5.82,3.1471630791948377,-1.7935782418438984,10.636907469483894,-0.27287536289292297,0.047053902037679736,-0.2876778596727057,stairs_up,1,wrist,50
5.84,2.400889611414541,-1.2828874917552255,10.077719300603128,-0.38255123154604126,0.11678851064156266,-0.24106665565598667,stairs_up,1,wrist,50
5.86,2.418229761202972,-1.0368428318636709,10.071620008077211,-0.4908709633350523,0.11717716386048437,-0.15959280600896575,stairs_up,1,wrist,50
5.88,2.144439871417919,-1.461447947393527,9.85642300596634,-0.5297535275554235,0.12249331413379942,-0.150461144324046,stairs_up,1,wrist,50
5.9,2.4088295640837694,-1.1777343540713694,9.173670554910732,-0.5811904596201598,0.1469878129629246,-0.048478928551891336,stairs_up,1,wrist,50
5.92,1.9341992209224312,-1.248883256447733,9.05951391240298,-0.5687583319314983,0.1385817726927106,0.035253316934006795,stairs_up,1,wrist,50
5.94,1.7632435536714188,-1.0164165292106757,8.446798774664403,-0.5188621511136707,0.11518510728115078,0.11134873935026679,stairs_up,1,wrist,50
5.96,2.419267240764803,-1.0171780217847117,8.288383582269338,-0.5121028270256034,0.11065739868282248,0.145384174250556,stairs_up,1,wrist,50
5.98,2.1285213244008183,-1.3717678521836412,8.231502215892963,-0.4375765884846542,0.1375928378011241,0.1769794403454122,stairs_up,1,wrist,50
6.0,2.704843175533456,-1.0756019813966433,8.472171144977413,-0.34126112502925915,0.06686707689412745,0.27505477808775985,stairs_up,1,wrist,50
6.02,2.3791228773753614,-1.0978775368451363,8.565640592473235,-0.2848607019316316,0.03498155972843851,0.34251220218308387,stairs_up,1,wrist,50
6.04,2.538095841248922,-1.39475682866257,8.806858447108247,-0.16740972967308823,0.009696732823152067,0.31076524545690487,stairs_up,1,wrist,50
6.06,2.967126745998076,-1.4361836035176312,8.985345377342513,-0.06542353827637785,-0.036742994823292796,0.3426668291999601,stairs_up,1,wrist,50
6.08,3.9031619544803213,-1.8982895088691825,9.527754889552728,0.027611711598612754,-0.0632364117297162,0.3139677016573474,stairs_up,1,wrist,50
6.1,3.9551583322535415,-1.6464039767653027,10.067438328581797,0.11111944293914372,-0.038793004137784304,0.32575871575636467,stairs_up,1,wrist,50
6.12,4.185115791175801,-1.8203878033583711,10.68711238083758,0.2505122675036949,-0.07798216216351979,0.2889898904525157,stairs_up,1,wrist,50
6.14,3.8308541687767077,-1.8994256083993495,10.814286462689862,0.3510797612903552,-0.08073492448646856,0.22319130090679595,stairs_up,1,wrist,50
6.16,4.430853370332052,-2.1186180494549958,11.06990820584598,0.42582275797162566,-0.12649000582239933,0.21879602104479,stairs_up,1,wrist,50
6.18,4.546580621912586,-2.0270858274145183,11.777314232189712,0.48959855887993675,-0.13869165646273807,0.1390163700140365,stairs_up,1,wrist,50
6.2,4.639976734219059,-1.9252618232910783,11.77451564948301,0.5622938299202889,-0.15383967501980625,0.11683779439690248,stairs_up,1,wrist,50
6.22,4.889144965329352,-1.9079663232771202,12.265531809575,0.5381009043347701,-0.13111288426854237,0.04310373132600732,stairs_up,1,wrist,50
6.24,4.9101176664974915,-1.9494673206196615,12.402598789592489,0.5626232546733723,-0.07334076373283112,-0.11821030757086509,stairs_up,1,wrist,50
6.26,4.878322600112336,-2.3126069613934814,12.854881029227275,0.5225444326980715,-0.11004146710831518,-0.12408322616453893,stairs_up,1,wrist,50
6.28,4.667886819170239,-2.0343812272203166,13.021442632902565,0.5066765073065813,-0.12637534779019094,-0.16890466905739018,stairs_up,1,wrist,50
6.3,4.281361432587985,-1.7486658069941097,12.92808813861393,0.4175716612245029,-0.06618089387685334,-0.2700900055489429,stairs_up,1,wrist,50
6.32,4.159380876937374,-2.184759268090795,12.707904272526072,0.33012398522774944,-0.059629638990217636,-0.30195315864563266,stairs_up,1,wrist,50
6.34,3.651515755615209,-1.8459346869533197,12.405911292172904,0.22041519243257363,-0.05551509062690822,-0.30204679176756416,stairs_up,1,wrist,50
6.36,3.7615299064572136,-2.1106294954261506,12.69123485780876,0.16629404612205628,-0.010194919612818544,-0.31705602783967873,stairs_up,1,wrist,50
6.38,3.460728317216021,-1.9873741014346935,12.053451926881225,0.04799862074184019,0.062268814903464184,-0.32539443345778857,stairs_up,1,wrist,50
6.4,3.5518639616262084,-1.3619938968004508,11.452669479885557,-0.1610286600664567,0.025986435885928166,-0.31476058798572565,stairs_up,1,wrist,50
6.42,2.918165357646695,-1.5913589634661647,11.345064520783723,-0.24035779507499327,0.11845974621773978,-0.2687801131243002,stairs_up,1,wrist,50
6.44,2.5649255764143,-1.5801685942919204,10.538940274718403,-0.30428310880923626,0.08759488524392535,-0.29777487090244414,stairs_up,1,wrist,50
6.46,1.9650265415638755,-1.6890105408601266,10.309559500990202,-0.43964928256156727,0.11193512488150098,-0.19761198402086688,stairs_up,1,wrist,50
6.48,2.376070937731696,-1.4684926248897114,9.9194012288542,-0.5182388870417607,0.07845519195974321,-0.169086626505478,stairs_up,1,wrist,50
6.5,2.3207625927475655,-1.3596191962186417,9.479949397210516,-0.4987268593316435,0.18907335009714998,-0.15445141036194004,stairs_up,1,wrist,50
6.52,2.3807987977700007,-1.0497978583253769,8.85826511164716,-0.5519518209469866,0.112746243482199,-0.02048879400862961,stairs_up,1,wrist,50
6.54,2.104063317773679,-1.0958545480010835,8.877454365280288,-0.5913105931610793,0.13576462588012753,0.03870709198699065,stairs_up,1,wrist,50
6.56,2.5830291232568445,-0.9379769315503453,8.848113857465464,-0.5535186473718616,0.11247468414515033,0.09437261338765972,stairs_up,1,wrist,50
6.58,2.0572725368736746,-1.0816779517516568,8.452970098728521,-0.5003311898963237,0.058405463486762246,0.15592536957042077,stairs_up,1,wrist,50
6.6,2.113453401746714,-1.087399910155932,8.65919496589434,-0.3746248021906999,0.08963975238569119,0.20690768871055176,stairs_up,1,wrist,50
6.62,2.6534290017368733,-1.3749957903083208,8.662445509533818,-0.33778768142489957,0.039735032814888466,0.27057800212236066,stairs_up,1,wrist,50
6.64,2.8201603266700324,-1.2161601804364393,8.683478057388987,-0.2379465525698882,0.03487447249362367,0.2942061021023362,stairs_up,1,wrist,50
6.66,2.8399470926380253,-1.4852284706295362,9.01496115912891,-0.1770815508198352,0.005692276123174122,0.3296968501052676,stairs_up,1,wrist,50
6.68,3.401934357276696,-1.0656107356139919,9.021077692204223,-0.013025989734107554,-0.031507945617894356,0.3449743125211267,stairs_up,1,wrist,50
6.7,3.404959013955147,-1.8629812635731964,9.605005492683857,0.06777241353338104,-0.108501574868292,0.3018313000225335,stairs_up,1,wrist,50
6.72,4.145301530623388,-1.6344188127572215,10.239546768087475,0.18419580469750163,-0.07890020131539997,0.28108392865516335,stairs_up,1,wrist,50
6.74,4.132969495215375,-1.717665109190737,10.517238567604096,0.27965204201697486,-0.1286732181966817,0.2511707250806431,stairs_up,1,wrist,50
6.76,4.201023414340821,-1.703072396517586,10.737321439813151,0.4218459801923568,-0.12114531775077096,0.23984210403026324,stairs_up,1,wrist,50
6.78,4.907323048647928,-1.785850289814106,11.48893895372887,0.47621557536196,-0.14579317191679242,0.15481484680985755,stairs_up,1,wrist,50
6.8,4.56043009339874,-2.3813351102869396,12.038050233300877,0.5066592881014311,-0.13341110060865802,0.12306995954354959,stairs_up,1,wrist,50
6.82,4.291164220369481,-2.1056095383087006,12.447937006417773,0.567450435967432,-0.16755899520144174,0.0814292649410914,stairs_up,1,wrist,50
6.84,4.664614076476932,-1.8041661775768807,12.464022943992735,0.5468392095577866,-0.12417240635345497,0.033345197461508824,stairs_up,1,wrist,50
6.86,4.286628406393854,-2.4620866923465297,12.921218928251204,0.5396731572334124,-0.13813062487736688,-0.05710169456898223,stairs_up,1,wrist,50
6.88,4.662657315406938,-1.8565044289240011,12.76166919797184,0.5075656140890246,-0.11554286455101795,-0.16661238012633114,stairs_up,1,wrist,50
6.9,4.371965819621003,-2.2467944900373857,13.164141446838281,0.4610186830395667,-0.09870172676700588,-0.21752604423701744,stairs_up,1,wrist,50
6.92,4.258970859952643,-2.1619501524757663,12.820715926452019,0.3779322431029078,-0.10798518459071783,-0.24473080017837062,stairs_up,1,wrist,50
6.94,3.843223875265686,-2.025091052181037,12.635674006926001,0.24903064921061493,0.02302990432007075,-0.2877172665244541,stairs_up,1,wrist,50
6.96,3.7777462374276194,-2.014538213064255,12.463096889795963,0.17824501161317857,-0.028943218672248,-0.3352180538000883,stairs_up,1,wrist,50
6.98,3.268514000728831,-1.5423629859489918,12.152973844976945,0.034041920350941085,-0.007620644427804234,-0.35222748183350705,stairs_up,1,wrist,50
7.0,3.2841224305649397,-1.6108927472700716,12.008235570511568,-0.04149616622753912,0.03717429353271119,-0.34220383133321763,stairs_up,1,wrist,50
7.02,3.252404966417131,-1.4705255961138657,11.422410499860336,-0.1849136465418765,0.08359293290750762,-0.2999469231938487,stairs_up,1,wrist,50
7.04,2.8272640388033214,-1.35979487090974,10.974790614387143,-0.2574842546191915,0.12222550159928378,-0.29802623283241514,stairs_up,1,wrist,50
7.06,2.6014327258655014,-1.6686468729571295,10.573386335854204,-0.3498736164789161,0.07202495554991512,-0.22637006025819717,stairs_up,1,wrist,50
7.08,2.06516762985557,-1.2842892464314497,10.149417985399902,-0.43505934170447597,0.11783011434030732,-0.23588130936456586,stairs_up,1,wrist,50
7.1,2.274683260134731,-1.3109739962116327,10.026603943377939,-0.4747987573147571,0.14520637133561878,-0.10404836088079726,stairs_up,1,wrist,50
7.12,1.7877000250737194,-1.0412185659233435,9.291305621670627,-0.55505957378094,0.08668767735631411,-0.05173539290124267,stairs_up,1,wrist,50
7.14,2.0770878085777453,-1.3426280608165027,8.888787931644433,-0.5862489690385578,0.11662089580259649,-0.014036514581599763,stairs_up,1,wrist,50
7.16,1.9288317477729702,-1.5389418920522868,8.692614475376008,-0.5216192629296643,0.07132245698820996,0.08527016300315336,stairs_up,1,wrist,50
7.18,2.3885415435236412,-1.4559536303576126,8.47274089134079,-0.550472539337877,0.13010737440558756,0.06430106516315498,stairs_up,1,wrist,50
7.2,2.6873569180725614,-1.2742408898092419,8.162677631848876,-0.4785954526036243,0.06502221972645204,0.18134155015412518,stairs_up,1,wrist,50
7.22,2.777124751969389,-1.3275961923430308,8.461596701945922,-0.371741846090831,0.07932960203177161,0.26444391410278767,stairs_up,1,wrist,50
7.24,2.3739219251660253,-1.4525352468228596,8.88135276325232,-0.3119310731418446,0.08244474652844958,0.28196433218983363,stairs_up,1,wrist,50
7.26,3.1930346830284844,-1.1941156141663394,8.817593794830968,-0.19593824456716027,0.04515555636177378,0.26082430820345104,stairs_up,1,wrist,50
7.28,3.4296250320692963,-1.5157995659185637,9.276287077697342,-0.12383474545451194,0.0024401168758193103,0.38800169209180063,stairs_up,1,wrist,50
7.3,3.4808850978243893,-1.5461788354734576,9.268824875468171,-0.015059978650937719,-0.09248582044532859,0.3419301133967818,stairs_up,1,wrist,50
7.32,3.3620409956999904,-1.544759550034635,10.065137290826225,0.13188536059899086,-0.07133351423004639,0.32694218421501947,stairs_up,1,wrist,50
7.34,3.8904138815571048,-1.8705966605000564,10.494347652534595,0.21013461822520357,-0.056764010611298904,0.3419178634047853,stairs_up,1,wrist,50
7.36,4.136045167534247,-1.7659749902401245,10.685279035682298,0.313322726121901,-0.12825263608029044,0.24066932816636827,stairs_up,1,wrist,50
7.38,4.356869766822505,-1.9513781772594498,11.079653305100926,0.46296368552577516,-0.13673973291262428,0.2079769168410942,stairs_up,1,wrist,50
7.4,4.404852109313547,-2.1391977753596687,11.78188718871987,0.4698408075748361,-0.14312198222165556,0.18150408140040855,stairs_up,1,wrist,50
7.42,4.567384088888382,-2.056564499128382,12.195140215843335,0.5015193184343923,-0.15785082414059937,0.11065719767863182,stairs_up,1,wrist,50
7.44,4.670513543682034,-2.194380817330003,12.227952541738379,0.5691246896566086,-0.10715874229967229,0.0386192100333133,stairs_up,1,wrist,50
7.46,4.707242109966219,-2.218177560921485,12.614379511222694,0.5483481206292775,-0.09842354289551643,-0.058482543355267036,stairs_up,1,wrist,50
7.48,5.08789548099569,-2.3540836931563414,12.699827654064638,0.5023954118423516,-0.11210996578789316,-0.09417022807527718,stairs_up,1,wrist,50
7.5,4.558735240073317,-2.0379013171779277,13.203001649025977,0.5067919459068877,-0.12281598733814805,-0.1986205481932388,stairs_up,1,wrist,50
7.52,4.438793051479713,-1.86951164218298,12.829914938320966,0.39600803514392147,-0.07737130883299792,-0.20993885703426995,stairs_up,1,wrist,50
7.54,4.187701569880815,-1.9109285945042995,12.57712473701984,0.3143124947518932,-0.0383888871887199,-0.2828808282701434,stairs_up,1,wrist,50
7.56,3.7489727269281805,-1.621792376460282,12.499839435118485,0.21391025607396702,-0.03241818730091714,-0.2991599751557527,stairs_up,1,wrist,50
7.58,4.053407384265968,-1.684364926062739,12.474109045479528,0.17555477966129587,-0.027439790677251677,-0.30085130177124797,stairs_up,1,wrist,50
7.6,3.7266886218250046,-1.7661036846110967,12.017230434175985,0.012011702464822326,-0.0009899172143932981,-0.33271102670732366,stairs_up,1,wrist,50
